id,label
1907,0.001313
1908,0.999009
1909,0.999673
191,0.000036
1910,0.999992
1911,0.037789
1912,0.999655
1913,0.000692
1914,0.999996
1915,0.999927
1916,0.999985
1917,0.998014
1918,0.000022
1919,0.972584
192,0.259456
1920,0.000032
1921,0.000805
1922,0.996740
1923,0.000011
1924,0.012998
1925,0.999999
1926,0.000017
1927,0.002017
1928,0.996778
1929,0.004718
193,0.027233
1930,0.999708
1931,0.009030
1932,0.999981
1933,0.966337
1934,0.000146
1935,0.005307
1936,0.839682
1937,0.999997
1938,0.999736
1939,1.000000
194,0.001688
1940,0.999968
1941,1.000000
1942,0.000024
1943,0.000383
1944,0.000866
1945,0.409401
1946,0.000234
1947,0.999831
1948,0.999999
1949,0.998097
195,0.999985
1950,1.000000
1951,0.000003
1952,0.392669
1953,0.002911
1954,0.999989
1955,0.047277
1956,0.999970
1957,0.348905
1958,0.000002
1959,0.004112
196,0.999463
1960,0.000000
1961,0.011578
1962,0.999973
1963,0.000046
1964,0.279672
1965,0.000725
1966,0.999961
1967,0.000002
1968,1.000000
1969,0.550975
197,0.851448
1970,0.999825
1971,0.000000
1972,0.920532
1973,0.000320
1974,0.000012
1975,0.004866
1976,0.027703
1977,0.991920
1978,0.523283
1979,0.999999
198,0.000000
1980,0.999989
1981,0.997895
1982,0.000111
1983,0.999999
1984,0.999809
1985,0.014686
1986,0.999802
1987,0.987553
1988,0.000004
1989,0.999998
199,0.986686
1990,0.999998
1991,0.999995
1992,0.012780
1993,0.055688
1994,0.981779
1995,0.012154
1996,0.999998
1997,0.999871
1998,1.000000
1999,0.000721
2,0.999995
20,0.000070
200,0.999776
2000,0.999498
2001,0.999991
2002,1.000000
2003,0.002169
2004,0.999634
2005,0.999961
2006,0.507772
2007,0.999875
2008,0.998236
2009,1.000000
201,0.999875
2010,0.999937
2011,0.999914
2012,0.000017
2013,0.470881
2014,0.091179
2015,0.966128
2016,0.037091
2017,0.000016
2018,0.000016
2019,0.000000
202,0.000038
2020,0.005751
2021,0.028898
2022,0.005961
2023,0.928969
2024,0.000052
2025,0.009164
2026,0.996156
2027,0.000003
2028,0.000648
2029,0.066065
203,0.999997
2030,0.035171
2031,0.052726
2032,0.000006
2033,0.996093
2034,0.272202
2035,0.999999
2036,0.000983
2037,0.999264
2038,0.629803
2039,0.002835
204,0.999961
2040,0.999995
2041,0.991378
2042,0.999933
2043,0.975364
2044,0.000074
2045,0.999974
2046,0.999893
2047,0.000007
2048,0.000107
2049,0.004174
205,0.000000
2050,1.000000
2051,0.019980
2052,0.999932
2053,0.981157
2054,0.999921
2055,1.000000
2056,0.999973
2057,0.265711
2058,0.003234
2059,0.999957
206,0.093920
2060,0.999983
2061,0.999993
2062,0.999999
2063,0.985194
2064,0.999990
2065,0.999320
2066,0.000499
2067,0.999908
2068,0.001476
2069,0.999911
207,0.999887
2070,0.999058
2071,0.999947
2072,0.000072
2073,0.006712
2074,0.034801
2075,0.000176
2076,0.461525
2077,0.999996
2078,1.000000
2079,0.001433
208,0.000030
2080,0.995080
2081,0.999730
2082,0.799842
2083,0.981244
2084,0.999986
2085,0.999988
2086,0.999966
2087,0.000287
2088,0.064249
2089,0.000203
209,0.250242
2090,0.016467
2091,0.999600
2092,0.999951
2093,0.000687
2094,0.990891
2095,1.000000
2096,0.000041
2097,0.954977
2098,0.987980
2099,0.999918
21,0.999998
210,0.000000
2100,0.000102
2101,0.999970
2102,0.987018
2103,0.999770
2104,0.993854
2105,0.000020
2106,0.000200
2107,1.000000
2108,0.459914
2109,0.999999
211,0.999734
2110,1.000000
2111,0.999977
2112,0.000000
2113,0.000000
2114,0.999807
2115,0.015708
2116,0.000021
2117,0.990695
2118,0.022759
2119,0.999999
212,0.999988
2120,0.999409
2121,0.999969
2122,1.000000
2123,0.999999
2124,0.975409
2125,0.999981
2126,1.000000
2127,0.001211
2128,0.000214
2129,0.997207
213,0.025240
2130,0.105416
2131,0.000305
2132,0.022153
2133,0.000006
2134,0.999969
2135,0.999940
2136,0.999993
2137,0.003593
2138,0.918427
2139,0.000020
214,0.707615
2140,0.999599
2141,0.000024
2142,0.077913
2143,0.999997
2144,0.000098
2145,0.999584
2146,0.999998
2147,0.050129
2148,0.998481
2149,0.000000
215,1.000000
2150,0.000170
2151,0.057393
2152,0.000075
2153,0.512306
2154,0.999965
2155,0.998531
2156,0.644306
2157,0.999999
2158,0.999758
2159,0.281447
216,0.931391
2160,0.999496
2161,0.000047
2162,0.000001
2163,1.000000
2164,0.000028
2165,0.023280
2166,0.000925
2167,0.000000
2168,0.110608
2169,0.000287
217,0.999367
2170,0.000013
2171,0.999840
2172,0.315513
2173,0.999566
2174,0.999993
2175,0.999955
2176,0.970733
2177,0.999636
2178,0.996447
2179,0.999843
218,0.000025
2180,0.998125
2181,0.326035
2182,0.999999
2183,0.000001
2184,0.999985
2185,0.999994
2186,0.999983
2187,0.000189
2188,0.041762
2189,0.999992
219,0.999660
2190,0.004563
2191,0.000004
2192,0.062349
2193,0.183557
2194,0.999708
2195,0.000245
2196,0.999990
2197,1.000000
2198,0.999145
2199,0.997495
22,0.000132
220,0.999999
2200,0.000000
2201,0.696520
2202,0.999997
2203,0.000836
2204,0.999792
2205,0.016857
2206,0.006768
2207,0.341101
2208,0.000000
2209,0.999990
221,0.000031
2210,1.000000
2211,1.000000
2212,0.996698
2213,0.000011
2214,0.999977
2215,1.000000
2216,0.998748
2217,0.999988
2218,0.003752
2219,0.002265
222,0.999998
2220,0.999991
2221,0.999999
2222,1.000000
2223,0.999399
2224,0.010410
2225,0.327123
2226,0.999978
2227,0.745186
2228,0.999871
2229,0.999944
223,0.999996
2230,0.995670
2231,0.000000
2232,0.999988
2233,0.000050
2234,0.006637
2235,0.000367
2236,0.099196
2237,0.299807
2238,0.999985
2239,0.055739
224,0.000001
2240,0.999998
2241,0.999970
2242,0.001293
2243,0.696121
2244,0.999947
2245,0.000006
2246,1.000000
2247,0.006013
2248,0.634304
2249,0.998941
225,0.999696
2250,0.999994
2251,0.000087
2252,0.310520
2253,0.999992
2254,0.999996
2255,1.000000
2256,0.861791
2257,0.058007
2258,0.999963
2259,0.913424
226,0.999976
2260,0.999977
2261,0.999780
2262,0.790092
2263,0.999945
2264,0.997446
2265,0.174508
2266,0.000750
2267,1.000000
2268,0.000015
2269,0.003963
227,0.999978
2270,0.021462
2271,1.000000
2272,0.999734
2273,0.019393
2274,0.001163
2275,1.000000
2276,0.999991
2277,0.000317
2278,0.001528
2279,0.210267
228,0.000131
2280,0.998162
2281,0.999925
2282,0.000187
2283,0.010384
2284,0.999925
2285,0.999836
2286,0.922075
2287,0.000003
2288,0.006078
2289,0.000006
229,1.000000
2290,0.077631
2291,0.999021
2292,0.000051
2293,0.002306
2294,0.986251
2295,0.999950
2296,0.002998
2297,0.999925
2298,0.000052
2299,0.052446
23,1.000000
230,0.025906
2300,0.999982
2301,0.999998
2302,0.509071
2303,0.000639
2304,1.000000
2305,0.999933
2306,0.999884
2307,0.000000
2308,0.997122
2309,0.217328
231,0.999999
2310,0.999999
2311,0.999971
2312,0.000041
2313,0.999988
2314,0.198641
2315,0.564744
2316,0.989690
2317,0.000004
2318,0.017038
2319,0.999997
232,0.087174
2320,0.854546
2321,0.000006
2322,1.000000
2323,0.000079
2324,0.999816
2325,0.999919
2326,0.357782
2327,0.999585
2328,0.000000
2329,0.000001
233,0.000002
2330,0.028334
2331,0.004712
2332,0.000033
2333,1.000000
2334,0.999923
2335,0.000141
2336,0.999984
2337,0.104033
2338,0.021452
2339,0.999913
234,0.001483
2340,0.897359
2341,0.000000
2342,0.999988
2343,0.000000
2344,0.000260
2345,0.999934
2346,0.000078
2347,0.972810
2348,0.016015
2349,0.000087
235,1.000000
2350,0.999996
2351,0.999204
2352,0.000034
2353,0.000083
2354,0.000000
2355,0.441882
2356,0.003023
2357,0.999968
2358,1.000000
2359,0.999994
236,0.999888
2360,0.004592
2361,0.993126
2362,0.999945
2363,0.000008
2364,0.000002
2365,0.999101
2366,1.000000
2367,0.000000
2368,1.000000
2369,0.000861
237,0.000739
2370,0.001933
2371,0.000352
2372,0.999947
2373,0.999935
2374,0.999994
2375,0.000145
2376,0.999999
2377,0.003165
2378,1.000000
2379,0.005796
238,0.999985
2380,0.000007
2381,0.999963
2382,0.065719
2383,0.999622
2384,0.572130
2385,0.999801
2386,0.999942
2387,0.221859
2388,0.999974
2389,0.999940
239,0.000076
2390,0.000727
2391,0.999874
2392,0.696241
2393,0.999994
2394,0.000342
2395,0.000127
2396,0.005218
2397,0.000000
2398,0.573797
2399,0.000001
24,0.999996
240,0.999644
2400,0.999998
2401,0.000075
2402,0.995717
2403,0.999326
2404,0.998329
2405,0.715395
2406,0.999999
2407,0.000045
2408,0.000853
2409,1.000000
241,0.999968
2410,0.064559
2411,0.000475
2412,0.999925
2413,0.000000
2414,0.036324
2415,0.000588
2416,0.998848
2417,0.006028
2418,0.000025
2419,0.000007
242,0.999989
2420,0.742329
2421,0.000002
2422,0.999995
2423,0.888227
2424,0.000968
2425,0.000052
2426,0.000000
2427,0.002049
2428,0.999348
2429,0.579248
243,0.000000
2430,0.999339
2431,0.981761
2432,0.999969
2433,0.686777
2434,0.003350
2435,0.002088
2436,0.000809
2437,0.999941
2438,0.999999
2439,0.000119
244,0.999969
2440,0.000018
2441,0.012738
2442,0.999979
2443,0.001172
2444,0.999985
2445,0.999967
2446,0.001268
2447,0.999951
2448,0.986065
2449,0.127883
245,0.999966
2450,0.999999
2451,1.000000
2452,0.999987
2453,0.000021
2454,0.000353
2455,0.072249
2456,0.998372
2457,1.000000
2458,0.413374
2459,1.000000
246,0.022285
2460,0.000296
2461,0.000568
2462,0.999996
2463,0.060785
2464,0.999998
2465,0.999948
2466,0.995856
2467,0.999997
2468,0.986012
2469,0.999999
247,0.999997
2470,0.999807
2471,0.999974
2472,0.956049
2473,0.001195
2474,0.999879
2475,0.005755
2476,0.999950
2477,0.001288
2478,0.999906
2479,0.000105
248,0.000009
2480,0.000001
2481,0.999996
2482,0.999383
2483,0.999784
2484,0.999986
2485,0.000003
2486,0.000997
2487,0.999997
2488,0.003181
2489,0.999945
249,0.001053
2490,0.999997
2491,0.999995
2492,0.000008
2493,0.000000
2494,0.999859
2495,0.291820
2496,0.124085
2497,0.030934
2498,0.999967
2499,0.000000
25,0.265887
250,0.999996
2500,0.000022
2501,0.001285
2502,0.000031
2503,0.004118
2504,0.999747
2505,0.999999
2506,0.999917
2507,1.000000
2508,0.008217
2509,1.000000
251,1.000000
2510,0.995867
2511,0.999865
2512,0.002755
2513,0.000000
2514,0.999969
2515,0.991576
2516,0.002295
2517,0.000009
2518,0.999995
2519,0.000041
252,0.000001
2520,0.999998
2521,0.999961
2522,0.028738
2523,0.999994
2524,0.297310
2525,0.877851
2526,0.000385
2527,0.999998
2528,0.977690
2529,0.971042
253,0.999958
2530,0.000017
2531,0.001701
2532,0.999431
2533,1.000000
2534,0.000001
2535,0.000030
2536,0.002835
2537,0.999991
2538,0.002559
2539,0.999252
254,0.000155
2540,0.023621
2541,0.999998
2542,0.000046
2543,0.999739
2544,0.999937
2545,0.000000
2546,0.999972
2547,0.999742
2548,0.000014
2549,0.000008
255,0.992872
2550,0.010023
2551,0.006069
2552,1.000000
2553,0.009592
2554,0.001202
2555,1.000000
2556,0.999970
2557,0.087692
2558,0.000000
2559,0.999999
256,0.053217
2560,0.999996
2561,1.000000
2562,0.999821
2563,0.000114
2564,0.005771
2565,0.078397
2566,0.999883
2567,0.001559
2568,0.999950
2569,1.000000
257,0.999981
2570,0.999777
2571,0.001433
2572,0.000125
2573,0.977959
2574,0.000001
2575,0.997507
2576,0.834936
2577,0.999315
2578,0.000000
2579,0.966011
258,0.999941
2580,0.001991
2581,0.999998
2582,0.999996
2583,0.999998
2584,0.000037
2585,0.000001
2586,0.000288
2587,0.000293
2588,0.020606
2589,0.999999
259,0.000052
2590,0.999999
2591,0.489891
2592,0.000024
2593,0.019779
2594,0.999999
2595,0.014521
2596,0.055961
2597,0.000029
2598,0.996959
2599,0.999987
26,0.999984
260,0.000032
2600,0.999783
2601,0.979867
2602,0.999999
2603,0.004209
2604,0.015328
2605,0.999883
2606,0.999790
2607,0.026784
2608,0.006767
2609,0.999973
261,0.000090
2610,0.000006
2611,0.000002
2612,0.999879
2613,0.999993
2614,0.999668
2615,0.010499
2616,0.999998
2617,1.000000
2618,0.012646
2619,0.000390
262,0.990902
2620,0.000001
2621,0.000048
2622,0.004637
2623,0.000054
2624,0.999987
2625,0.000001
2626,0.999988
2627,1.000000
2628,0.999999
2629,0.999892
263,0.000035
2630,0.000299
2631,0.971418
2632,0.000112
2633,0.450861
2634,1.000000
2635,0.999987
2636,0.029012
2637,0.164202
2638,0.989577
2639,0.025039
264,0.008992
2640,0.000018
2641,0.999580
2642,0.999996
2643,0.999952
2644,0.985196
2645,0.061056
2646,0.000197
2647,0.036620
2648,0.999714
2649,0.000002
265,0.999990
2650,0.006774
2651,0.999986
2652,0.013097
2653,0.000094
2654,0.219123
2655,0.001980
2656,0.999978
2657,0.094983
2658,0.000002
2659,0.862942
266,0.000172
2660,0.000052
2661,0.999393
2662,0.000320
2663,1.000000
2664,0.998950
2665,0.005224
2666,0.057713
2667,0.222443
2668,0.014646
2669,0.001842
267,0.000001
2670,0.000045
2671,0.999971
2672,0.000014
2673,0.999921
2674,0.002040
2675,0.000007
2676,0.364676
2677,0.567517
2678,0.999851
2679,0.998820
268,0.000041
2680,0.999969
2681,0.000199
2682,0.978031
2683,0.999993
2684,0.999595
2685,0.002463
2686,0.016515
2687,0.000000
2688,0.000073
2689,1.000000
269,0.999931
2690,0.017241
2691,0.999918
2692,0.999932
2693,0.000167
2694,0.003406
2695,1.000000
2696,0.000427
2697,0.999985
2698,0.000046
2699,0.000144
27,0.999945
270,1.000000
2700,0.999638
2701,0.430151
2702,0.999761
2703,0.032279
2704,0.999955
2705,0.000020
2706,0.005143
2707,0.189462
2708,0.000000
2709,0.999997
271,0.999964
2710,0.999999
2711,0.000290
2712,0.999805
2713,0.926065
2714,0.995743
2715,0.000000
2716,0.998074
2717,0.999966
2718,1.000000
2719,0.999999
272,0.000001
2720,0.999481
2721,1.000000
2722,1.000000
2723,0.000469
2724,0.998530
2725,0.000874
2726,0.019510
2727,0.999953
2728,0.003938
2729,0.001198
273,0.989631
2730,0.999248
2731,0.151840
2732,0.999775
2733,0.000036
2734,0.000009
2735,0.698602
2736,0.000226
2737,0.999999
2738,0.999999
2739,0.999862
274,0.000001
2740,0.999548
2741,0.005606
2742,0.000036
2743,0.998606
2744,1.000000
2745,0.999883
2746,0.013441
2747,0.033877
2748,0.999984
2749,0.000211
275,0.002620
2750,0.000819
2751,0.999987
2752,0.998150
2753,0.000869
2754,0.044661
2755,0.999989
2756,1.000000
2757,1.000000
2758,0.001533
2759,0.999993
276,0.999622
2760,0.001223
2761,0.990433
2762,0.910960
2763,0.999998
2764,0.004352
2765,0.000217
2766,0.999902
2767,0.999915
2768,0.999986
2769,0.000001
277,0.999995
2770,0.999999
2771,0.999998
2772,0.065549
2773,0.000511
2774,0.999748
2775,0.955549
2776,0.999997
2777,0.995852
2778,0.999999
2779,0.157007
278,0.000479
2780,0.000001
2781,0.021339
2782,0.000034
2783,0.000004
2784,0.000202
2785,0.000074
2786,0.676784
2787,0.999915
2788,0.999989
2789,0.999992
279,0.000034
2790,0.000529
2791,1.000000
2792,0.999838
2793,0.000000
2794,0.001118
2795,0.999990
2796,0.999926
2797,0.983617
2798,0.999654
2799,0.070524
28,0.000028
280,0.999999
2800,0.999999
2801,0.998404
2802,0.994066
2803,0.033850
2804,0.999932
2805,0.001368
2806,0.999675
2807,0.000135
2808,0.006594
2809,0.000573
281,0.999976
2810,0.000000
2811,0.001522
2812,0.038390
2813,0.998712
2814,0.000001
2815,0.000360
2816,0.061143
2817,0.000051
2818,0.010842
2819,0.527656
282,1.000000
2820,0.999913
2821,0.977372
2822,0.999534
2823,0.000000
2824,0.999972
2825,0.819171
2826,0.999975
2827,1.000000
2828,0.000000
2829,0.373481
283,0.000581
2830,0.999998
2831,0.000000
2832,0.999853
2833,0.999886
2834,0.999955
2835,0.999833
2836,0.070343
2837,0.000000
2838,0.000000
2839,0.110316
284,0.999999
2840,0.000072
2841,0.000984
2842,0.993872
2843,0.994421
2844,0.999998
2845,0.999654
2846,0.999197
2847,0.999607
2848,0.000474
2849,0.703293
285,0.400613
2850,0.000064
2851,0.009848
2852,0.001501
2853,0.000004
2854,0.000267
2855,1.000000
2856,0.999815
2857,0.000012
2858,0.000180
2859,0.056991
286,0.999994
2860,0.999097
2861,0.999486
2862,0.973813
2863,0.000023
2864,0.999820
2865,0.020801
2866,0.000024
2867,0.999998
2868,0.999988
2869,0.577978
287,0.000186
2870,0.999999
2871,0.999998
2872,0.001785
2873,0.000000
2874,0.000551
2875,0.999979
2876,0.999598
2877,0.999555
2878,0.999993
2879,0.999995
288,0.000236
2880,0.002108
2881,0.999999
2882,0.999939
2883,0.000404
2884,0.999974
2885,0.999937
2886,0.000001
2887,0.000010
2888,0.001383
2889,1.000000
289,0.999998
2890,0.008414
2891,0.999999
2892,0.999995
2893,0.002217
2894,0.996514
2895,0.999713
2896,0.000018
2897,0.001162
2898,0.914214
2899,0.941884
29,0.998493
290,0.000012
2900,1.000000
2901,0.028718
2902,0.025931
2903,0.000214
2904,0.995518
2905,0.999985
2906,0.000006
2907,0.999993
2908,0.003241
2909,0.001530
291,0.001818
2910,1.000000
2911,0.999982
2912,1.000000
2913,0.999991
2914,0.000405
2915,0.000000
2916,0.999998
2917,0.000004
2918,0.930804
2919,0.999936
292,0.998944
2920,0.014720
2921,0.004220
2922,0.633683
2923,0.999980
2924,0.985395
2925,0.999978
2926,0.999998
2927,0.999846
2928,0.999974
2929,0.015873
293,0.999979
2930,0.065867
2931,0.999899
2932,0.003399
2933,0.000023
2934,0.000023
2935,0.000042
2936,0.999975
2937,0.000000
2938,0.000293
2939,0.999947
294,0.801140
2940,0.999997
2941,0.000076
2942,0.000006
2943,0.047426
2944,0.000021
2945,1.000000
2946,0.999954
2947,0.000072
2948,0.999976
2949,0.966830
295,0.000094
2950,0.991121
2951,0.997752
2952,1.000000
2953,0.000610
2954,0.000002
2955,0.000850
2956,0.999999
2957,0.041902
2958,0.998794
2959,0.079595
296,1.000000
2960,0.002720
2961,0.972802
2962,0.000000
2963,0.003599
2964,1.000000
2965,0.000699
2966,0.000002
2967,0.001327
2968,0.000000
2969,0.988281
297,0.999999
2970,0.000653
2971,0.999997
2972,0.963359
2973,0.664240
2974,0.999616
2975,0.913990
2976,0.433467
2977,0.740062
2978,0.027803
2979,0.930234
298,0.999912
2980,0.000005
2981,0.999385
2982,0.999971
2983,0.000003
2984,0.987437
2985,0.001771
2986,0.020619
2987,0.000013
2988,1.000000
2989,0.003211
299,0.999999
2990,0.999979
2991,0.000000
2992,0.999995
2993,0.336508
2994,0.127837
2995,0.151887
2996,0.999912
2997,0.000001
2998,0.999994
2999,0.000006
3,0.999996
30,0.999931
300,0.000261
3000,0.993688
3001,0.999966
3002,0.999957
3003,0.095363
3004,0.000100
3005,0.005866
3006,0.999872
3007,0.999990
3008,0.000003
3009,0.999989
301,0.000004
3010,0.001098
3011,0.999825
3012,0.000001
3013,0.000966
3014,0.000006
3015,0.993444
3016,0.999998
3017,0.384768
3018,0.999591
3019,1.000000
302,0.000867
3020,0.944198
3021,1.000000
3022,0.646708
3023,0.000176
3024,1.000000
3025,0.000073
3026,0.000005
3027,0.003236
3028,0.999967
3029,0.999943
303,0.000000
3030,0.510604
3031,0.306288
3032,1.000000
3033,0.000021
3034,0.000012
3035,0.000002
3036,0.000000
3037,0.978300
3038,1.000000
3039,0.999236
304,0.000187
3040,0.002892
3041,0.994840
3042,0.000002
3043,0.999921
3044,0.999989
3045,0.999406
3046,0.016780
3047,0.000026
3048,0.002005
3049,0.260367
305,0.000187
3050,0.988529
3051,1.000000
3052,1.000000
3053,0.001590
3054,0.000074
3055,0.913642
3056,0.000861
3057,0.999960
3058,0.003087
3059,0.999012
306,0.999990
3060,0.999989
3061,0.999990
3062,0.999692
3063,0.000011
3064,1.000000
3065,0.999592
3066,0.999999
3067,0.001400
3068,1.000000
3069,0.999548
307,0.999761
3070,0.999981
3071,0.258897
3072,0.999745
3073,0.999972
3074,0.999977
3075,0.999999
3076,0.998904
3077,0.000004
3078,0.999908
3079,0.000002
308,0.000014
3080,0.000074
3081,0.998778
3082,0.996461
3083,1.000000
3084,0.007083
3085,0.999997
3086,0.999384
3087,0.000080
3088,0.000001
3089,0.999995
309,0.000122
3090,0.000001
3091,0.000001
3092,0.999756
3093,0.011199
3094,1.000000
3095,0.999707
3096,0.999622
3097,0.002188
3098,0.000000
3099,0.999380
31,0.999996
310,0.004407
3100,0.000020
3101,0.999815
3102,0.991631
3103,1.000000
3104,0.929237
3105,0.999559
3106,0.000000
3107,0.785106
3108,0.000231
3109,0.169952
311,0.011789
3110,0.999721
3111,0.000111
3112,0.954578
3113,0.068607
3114,0.999415
3115,0.998359
3116,0.999975
3117,0.999916
3118,0.001113
3119,0.999829
312,0.968571
3120,0.997690
3121,0.000004
3122,0.000100
3123,0.000006
3124,0.999823
3125,0.999555
3126,0.000048
3127,0.000001
3128,0.999997
3129,0.979366
313,0.214488
3130,0.002342
3131,0.008168
3132,0.001075
3133,1.000000
3134,0.999780
3135,0.000004
3136,0.999996
3137,0.999319
3138,0.999986
3139,0.922808
314,0.019445
3140,0.999171
3141,0.999977
3142,0.594224
3143,0.999998
3144,0.000015
3145,0.999840
3146,0.000001
3147,0.999928
3148,0.999971
3149,0.999926
315,0.999970
3150,0.998777
3151,1.000000
3152,0.999679
3153,0.000016
3154,0.652683
3155,0.974863
3156,0.999990
3157,0.999994
3158,0.000019
3159,0.929996
316,0.032139
3160,0.999998
3161,0.010171
3162,0.983917
3163,0.000124
3164,0.000004
3165,0.008962
3166,0.991793
3167,0.008212
3168,0.003035
3169,0.000067
317,0.999983
3170,0.999944
3171,0.000096
3172,0.032428
3173,0.000007
3174,0.002131
3175,0.023623
3176,1.000000
3177,0.000059
3178,0.999992
3179,0.024192
318,0.000027
3180,0.000853
3181,0.999995
3182,0.999969
3183,0.002071
3184,0.999932
3185,0.006373
3186,0.058120
3187,1.000000
3188,0.002401
3189,0.999996
319,0.999986
3190,0.007923
3191,0.000000
3192,0.990879
3193,0.001911
3194,0.000002
3195,0.999979
3196,1.000000
3197,0.008125
3198,0.999689
3199,0.000671
32,0.665630
320,0.000887
3200,0.999984
3201,0.999712
3202,0.000028
3203,0.999826
3204,0.999992
3205,0.005803
3206,0.999964
3207,0.002066
3208,0.000052
3209,0.999993
321,0.000718
3210,0.939315
3211,0.000376
3212,0.999989
3213,0.000041
3214,0.006357
3215,0.999969
3216,0.999802
3217,0.999919
3218,0.000234
3219,0.009701
322,0.999920
3220,0.000000
3221,0.000014
3222,0.982301
3223,0.999999
3224,1.000000
3225,0.000063
3226,0.999959
3227,0.743541
3228,0.116320
3229,0.999952
323,0.701834
3230,0.000408
3231,0.002383
3232,0.000001
3233,0.000213
3234,0.865105
3235,0.997032
3236,0.000008
3237,0.999999
3238,0.999808
3239,0.986516
324,0.000791
3240,0.999386
3241,0.999343
3242,0.000061
3243,0.999649
3244,0.999989
3245,0.996780
3246,0.000009
3247,0.999865
3248,0.999185
3249,0.976147
325,0.998622
3250,0.037740
3251,0.007199
3252,0.988529
3253,0.999902
3254,0.850568
3255,0.000001
3256,0.646119
3257,0.162579
3258,0.931988
3259,0.015848
326,0.052081
3260,0.999916
3261,0.999626
3262,0.952091
3263,0.000037
3264,1.000000
3265,0.001153
3266,0.000002
3267,0.013805
3268,0.000002
3269,0.999160
327,0.784609
3270,0.115443
3271,0.113869
3272,0.999992
3273,0.999821
3274,0.999156
3275,0.003975
3276,0.963179
3277,0.999991
3278,0.062531
3279,0.999958
328,1.000000
3280,0.002910
3281,0.000233
3282,0.000631
3283,0.469766
3284,0.995195
3285,0.004550
3286,0.000007
3287,0.998468
3288,0.999966
3289,0.000057
329,0.000000
3290,0.545993
3291,0.988035
3292,0.997625
3293,0.999917
3294,0.999996
3295,0.017337
3296,0.000005
3297,0.002026
3298,0.999985
3299,0.010829
33,0.999995
330,0.000023
3300,0.000010
3301,0.999999
3302,0.999981
3303,0.999986
3304,0.999857
3305,0.001037
3306,0.044338
3307,0.072129
3308,0.999997
3309,1.000000
331,0.906385
3310,0.999983
3311,0.004401
3312,0.999984
3313,0.001118
3314,0.999999
3315,1.000000
3316,0.041447
3317,0.999960
3318,0.003791
3319,0.992588
332,0.959039
3320,0.000031
3321,1.000000
3322,0.175073
3323,0.999997
3324,0.000869
3325,0.999993
3326,0.002036
3327,0.999998
3328,0.999998
3329,0.999987
333,0.918880
3330,0.000328
3331,0.999991
3332,0.000961
3333,0.001949
3334,1.000000
3335,0.091321
3336,0.999907
3337,0.537781
3338,0.999970
3339,0.999317
334,0.010349
3340,0.999999
3341,0.022147
3342,0.000630
3343,0.017356
3344,0.999960
3345,0.999004
3346,0.541879
3347,0.007105
3348,0.117280
3349,0.000092
335,0.000032
3350,0.003578
3351,0.999729
3352,0.657964
3353,0.000398
3354,0.999998
3355,0.997236
3356,0.999988
3357,1.000000
3358,0.999935
3359,0.999922
336,0.060499
3360,0.005729
3361,0.999843
3362,0.999905
3363,0.999790
3364,0.999997
3365,1.000000
3366,0.999998
3367,0.999998
3368,0.002909
3369,0.000270
337,0.999971
3370,0.000035
3371,0.000003
3372,0.999990
3373,0.141574
3374,1.000000
3375,0.999995
3376,0.008707
3377,0.000000
3378,0.999995
3379,0.976849
338,0.000613
3380,0.999994
3381,0.990841
3382,0.001120
3383,0.999939
3384,0.999510
3385,1.000000
3386,0.000022
3387,0.000000
3388,0.000263
3389,0.000003
339,0.000026
3390,0.000039
3391,0.999999
3392,0.000404
3393,0.000083
3394,0.000002
3395,1.000000
3396,0.999956
3397,0.000119
3398,0.000202
3399,0.999991
34,0.000019
340,0.000027
3400,1.000000
3401,0.999999
3402,0.000009
3403,0.005800
3404,0.699353
3405,0.000070
3406,0.000882
3407,0.999998
3408,0.999994
3409,0.999997
341,0.002716
3410,1.000000
3411,0.000023
3412,0.700966
3413,0.999650
3414,1.000000
3415,0.000105
3416,0.987853
3417,0.999991
3418,0.000000
3419,0.999962
342,0.002862
3420,1.000000
3421,0.999860
3422,0.999999
3423,0.000041
3424,0.998255
3425,0.999999
3426,0.999995
3427,0.997256
3428,0.002020
3429,0.000009
343,0.000202
3430,0.999137
3431,0.004984
3432,0.999966
3433,0.999839
3434,1.000000
3435,0.999962
3436,0.686721
3437,0.998996
3438,0.000038
3439,0.000001
344,0.997834
3440,0.992302
3441,0.999815
3442,0.999950
3443,0.000541
3444,0.099030
3445,1.000000
3446,0.999987
3447,0.263112
3448,0.001543
3449,0.000000
345,0.995868
3450,0.681684
3451,0.010998
3452,0.999453
3453,0.103512
3454,0.999684
3455,0.999753
3456,0.000003
3457,0.000611
3458,0.000490
3459,0.999967
346,0.999992
3460,0.722489
3461,0.000003
3462,0.000001
3463,0.000000
3464,0.999971
3465,0.000807
3466,0.999551
3467,0.999820
3468,1.000000
3469,0.999819
347,0.002428
3470,0.999944
3471,0.999641
3472,0.007314
3473,0.001203
3474,0.000044
3475,0.000030
3476,0.000100
3477,0.735636
3478,0.999999
3479,0.999999
348,1.000000
3480,0.451473
3481,0.991701
3482,0.971013
3483,0.014988
3484,0.991730
3485,1.000000
3486,0.999995
3487,0.340815
3488,0.999114
3489,0.010908
349,0.921586
3490,0.999998
3491,0.998863
3492,0.547748
3493,0.000020
3494,0.999959
3495,0.824795
3496,0.000601
3497,0.999999
3498,0.110966
3499,0.000000
35,0.137573
350,0.999355
